id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,ocean,,,,,,,
2965075,dea229c5-3135-4f48-bcfc-3403a14758f0,15-12-15,15-12-15,,Hawaii,15211,carmelo_lopez,Carmelo LÃ³pez Abad,2016-04-18 15:06:39 UTC,2024-11-15 22:36:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2965075,https://inaturalist-open-data.s3.amazonaws.com/photos/3404673/medium.JPG,,,,4,0,FALSE,,"Roque La Mar, El Hierro Island, Canary Islands, Spain.",27.667718,-17.970983,,,,,,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,Indian Ocean,-60,20,31.18586,146.91671
2980621,57462984-d556-4d87-a4a1-9fe3b6f21a54,28-10-13 16:42,28-10-13,2013-10-28 16:42:15 UTC,Lisbon,26473,jpsilva,JoÃ£o Pedro Silva,2016-04-20 09:11:42 UTC,2023-07-08 12:12:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2980621,https://inaturalist-open-data.s3.amazonaws.com/photos/3426465/medium.jpg,,,,2,0,FALSE,,"Sesimbra Municipality, Setubal, Portugal",38.439544,-9.060144,,,,,,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,Mediterranean Region,30.06809,-6.03255,47.3764,42.35496
2980622,0cd45e46-826d-48fd-bca8-bf09a52b9bb6,21-12-11 11:59,21-12-11,2011-12-21 11:59:00 UTC,Lisbon,26473,jpsilva,JoÃ£o Pedro Silva,2016-04-20 09:11:43 UTC,2023-07-08 12:12:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2980622,https://inaturalist-open-data.s3.amazonaws.com/photos/3426466/medium.jpg,,,,2,0,FALSE,,"Nossa Senhora do Cabo, Setubal, Portugal",38.412037,-9.2171,,,,,,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,Baltic Sea,52.65352,9.3656,67.08059,30.3471
3982745,23982f4e-f973-4777-bed0-12ea06e3d15b,2016/08/27 6:47 PM CEST,27-08-16,2016-08-27 16:47:00 UTC,Paris,175009,jujurenoult,Julien Renoult,2016-08-28 21:46:55 UTC,2022-11-20 11:23:03 UTC,research,CC0,http://www.inaturalist.org/observations/3982745,https://inaturalist-open-data.s3.amazonaws.com/photos/4699847/medium.jpeg,,,OLYMPUS DIGITAL CAMERA         ,2,0,FALSE,,"Aresquiers, Vic-la-Gardiole, Frankreich",43.44985015,3.809015751,41,,,,41,,open,FALSE,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,North Atlantic Ocean,-0.93603,-98.05392,68.63872,12.00594
4282273,fad1739c-022d-4015-95ce-67997bff18c2,21-09-16 22:12,21-09-16,2016-09-22 05:12:00 UTC,Arizona,477,loarie,Scott Loarie,2016-10-06 05:39:14 UTC,2023-11-11 00:34:44 UTC,research,CC0,http://www.inaturalist.org/observations/4282273,https://inaturalist-open-data.s3.amazonaws.com/photos/5131726/medium.jpg,,,DCIM\100GOPRO\GOPR1880.,4,0,FALSE,,"Lagoa, PT-FA, PT",37.08880771,-8.414222003,15,,,,15,,,FALSE,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,Arctic Ocean,51.14359,-180,90,180
4660472,57eda71e-6da8-49f8-bb1a-3bd9a12416cf,2016-09-18 13.00,18-09-16,2016-09-18 11:00:00 UTC,Cairo,38700,lovelyclemmy,Lesley Clements,2016-11-29 12:44:35 UTC,2022-08-17 13:23:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4660472,https://static.inaturalist.org/photos/5642729/medium.jpg,,,,1,0,FALSE,,"Garajau, Madeira, PT",32.637207,-16.862727,,,,,,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
4855171,b7642074-d549-4a4b-8564-64d21662c0f1,2016/12/25 6:28 PM WET,25-12-16,2016-12-25 18:28:00 UTC,London,3098,flight69,Luis Lopes Silva,2016-12-28 00:58:16 UTC,2022-12-07 21:26:30 UTC,research,,https://www.inaturalist.org/observations/4855171,https://static.inaturalist.org/photos/5893858/medium.jpeg,,"fish, Algarve, Portugal",,2,0,FALSE,,"8200 Guia, Portugal",37.07632648,-8.310126824,50,,,,50,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
7540412,fc8041eb-758d-4f5d-a36a-8a02a9fa8db4,22-07-17,22-07-17,,Madrid,572046,ictio,,2017-08-18 07:09:07 UTC,2022-05-07 08:43:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7540412,https://inaturalist-open-data.s3.amazonaws.com/photos/9837775/medium.jpg,,,https://www.youtube.com/watch?v=T9YXJSCmnNc,3,0,FALSE,,La Alcaidesa,36.222534,-5.317297,428,,,,428,,open,FALSE,,,Sargo Breado,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
7775259,54cf6018-0cef-45dc-bab3-397e77f1088e,03-09-17 12:00,03-09-17,2017-09-03 10:00:48 UTC,Madrid,145644,whodden,,2017-09-04 09:12:21 UTC,2022-05-07 09:02:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7775259,https://inaturalist-open-data.s3.amazonaws.com/photos/10216722/medium.jpg,,,Juvenil,2,0,FALSE,,Isla de Tarifa,36.006003,-5.609674,26,,,,26,,open,FALSE,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
8295979,0793267d-8e38-4a9a-900e-cb61179466be,2017/10/06 8:04 PM WEST,06-10-17,2017-10-06 19:04:00 UTC,London,3098,flight69,Luis Lopes Silva,2017-10-07 15:26:44 UTC,2022-12-07 21:26:27 UTC,research,,https://www.inaturalist.org/observations/8295979,https://static.inaturalist.org/photos/11008889/medium.jpeg,,"fish, intertidal, Algarve, marine life, rock pool, flight69@gmail.com, sargo, flickr.com/flight69, Luis Lopes Silva fotografia, facebook.com/fotossinteses",,3,0,FALSE,,"Albufeira, Faro, Portugal",37.07739258,-8.312571526,,,,,,,,FALSE,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
8320478,73830650-32b6-4dde-af9b-169a54116903,2017/10/06 7:51 PM WEST,06-10-17,2017-10-06 18:51:00 UTC,London,3098,flight69,Luis Lopes Silva,2017-10-09 01:29:42 UTC,2023-01-07 00:32:26 UTC,research,,https://www.inaturalist.org/observations/8320478,https://static.inaturalist.org/photos/11050022/medium.jpeg,,"facebook.com/fotossinteses, flickr.com/flight69, flight69@gmail.com, Luis Lopes Silva fotografia, Sargo, Diplodus",,3,0,FALSE,,"Albufeira, Faro, Portugal",37.07739258,-8.312571526,,,,,,,,FALSE,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
9305592,b4d1ed0f-53a1-4063-9abd-504ce5ebb1c5,2017/02/23 2:19 PM CET,23-02-17,2017-02-23 13:19:00 UTC,Paris,615980,stanvrem,Stan van Remmerden,2017-12-30 17:12:02 UTC,2018-01-03 21:49:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9305592,https://inaturalist-open-data.s3.amazonaws.com/photos/12619463/medium.jpg,,,,1,0,FALSE,,"Las Palmas, ES-CN, ES",28.7406672,-13.82555151,100,,,,100,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
9357367,9ada5502-a468-4e16-ad15-89a9dd60a65a,2017/02/22 6:03 PM CET,22-02-17,2017-02-22 17:03:00 UTC,Paris,615980,stanvrem,Stan van Remmerden,2018-01-03 21:21:11 UTC,2024-11-15 22:36:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9357367,https://inaturalist-open-data.s3.amazonaws.com/photos/12701890/medium.jpg,,,"with sand steenbras, white seabream, salema & ornate wrasse",1,0,FALSE,,"Las Palmas, Spain",28.38851369,-13.86045349,50,,,,50,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
10208472,930531f1-2f92-4133-a256-11eb58c48817,2018/03/06 2:04 PM CET,06-03-18,2018-03-06 13:04:00 UTC,Paris,386722,fero,Fero Bednar,2018-03-12 21:03:30 UTC,2024-11-15 22:36:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10208472,https://static.inaturalist.org/photos/14101807/medium.jpeg,,,,1,0,FALSE,,"Las Palmas, ES-CN, ES",27.85541641,-15.3916955,23,,,,23,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
13496793,3b122630-62a8-44b7-901d-1f01bc876b61,2018/06/10 1:20 PM BST,10-06-18,2018-06-10 12:20:00 UTC,London,175009,jujurenoult,Julien Renoult,2018-06-16 22:54:54 UTC,2022-07-19 08:34:22 UTC,research,CC0,https://www.inaturalist.org/observations/13496793,https://inaturalist-open-data.s3.amazonaws.com/photos/19813181/medium.jpeg,,,,2,0,FALSE,,"8. Arrondissement, Marseille, Frankreich",43.17670869,5.370348666,65,,,,65,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
15385605,d4db8773-cf9d-4bac-852e-6c6c6c33f7de,2018/08/13 10:51 AM WEST,13-08-18,2018-08-13 09:51:00 UTC,London,62027,pedroserafim94,Pedro Serafim,2018-08-13 13:18:06 UTC,2022-11-20 11:32:14 UTC,research,,https://www.inaturalist.org/observations/15385605,https://static.inaturalist.org/photos/23058645/medium.jpg,,,,3,0,FALSE,,Porto CÃ´vo,37.866291,-8.79312,,,,,,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
15570130,183c3176-05cc-412f-ab18-131fc60565fe,31-01-16,31-01-16,,Amsterdam,18823,ahospers,Andre Hosper,2018-08-17 15:01:45 UTC,2021-03-15 21:59:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15570130,https://inaturalist-open-data.s3.amazonaws.com/photos/23288516/medium.jpeg,,,zebra vis Diplodus cervinus cervinus,1,0,FALSE,,Spain - Fuerteventura ,28.04955617,-14.35214639,100,,,,100,,open,FALSE,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
16899122,67943138-e6a1-4ea4-bb9e-947dbc5a37cf,2012/08/01 12:12 PM WEST,01-08-12,2012-08-01 11:12:00 UTC,London,1092269,marioestevens,MÃ¡rio Estevens,2018-09-25 11:20:05 UTC,2022-11-20 11:32:13 UTC,research,,https://www.inaturalist.org/observations/16899122,https://static.inaturalist.org/photos/25528916/medium.jpeg,,,,4,0,FALSE,,"Lagos, PT-FA, PT",37.10076542,-8.667386203,50,,,,50,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
16899125,0963d97a-c149-44e0-bca4-90a3c491848d,2012/08/01 12:40 PM WEST,01-08-12,2012-08-01 11:40:00 UTC,London,1092269,marioestevens,MÃ¡rio Estevens,2018-09-25 11:20:07 UTC,2022-11-20 11:32:04 UTC,research,,https://www.inaturalist.org/observations/16899125,https://static.inaturalist.org/photos/25528924/medium.jpeg,,,,4,0,FALSE,,"Lagos, PT-FA, PT",37.10076916,-8.667380839,50,,,,50,,,FALSE,,,Sargo-veado,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
18095528,ecb4c8b9-9df9-4c1d-a59c-f590907c0900,2018/11/03 10:53 AM UTC,03-11-18,,UTC,1143067,rcereja,,2018-11-04 17:48:08 UTC,2022-11-20 11:32:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/18095528,https://inaturalist-open-data.s3.amazonaws.com/photos/27666171/medium.jpeg,,,,2,0,FALSE,,Pedra do LeÃ£o,38.43390853,-9.068169564,271,,,,271,,,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
19001544,f6ef8c48-b9e6-424e-b734-527d8d64283a,2013/05/05 4:29 PM MSK,05-05-13,2013-05-05 12:29:00 UTC,Moscow,979636,ruseva,Vsevolod Rudyi,2018-12-13 20:56:25 UTC,2024-11-15 22:36:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/19001544,https://inaturalist-open-data.s3.amazonaws.com/photos/29137112/medium.jpg,,,,1,0,FALSE,,"Ð›Ð°Ñ-ÐŸÐ°Ð»ÑŒÐ¼Ð°Ñ-Ð´Ðµ-Ð“Ñ€Ð°Ð½-ÐšÐ°Ð½Ð°Ñ€Ð¸Ñ, Ð›Ð°Ñ-ÐŸÐ°Ð»ÑŒÐ¼Ð°Ñ, Ð˜ÑÐ¿Ð°Ð½Ð¸Ñ",28.1235459,-15.4362574,4367,,,,4367,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
20029303,f79e8a69-f639-489e-ae8d-a3cb15faf5eb,2019-02-02 1:47:42 p. m. CET,02-02-19,2019-02-02 12:47:42 UTC,Paris,1456155,buceomalaga,Club de Buceadores y FotÃ³grafos Submarinos de MÃ¡laga,2019-02-02 12:50:28 UTC,2022-10-25 09:13:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20029303,https://inaturalist-open-data.s3.amazonaws.com/photos/30919213/medium.jpg,,,,2,0,FALSE,2,"Calle la Testa, 436B, 18690 AlmuÃ±Ã©car, Granada, EspaÃ±a",36.72226795,-3.728162572,175,,,,175,,open,FALSE,gps,gps,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
21217395,c88bc116-5fc7-461d-9398-0cdaf9a3c670,2019/03/01 2:29 PM CET,01-03-19,2019-03-01 13:29:00 UTC,Bratislava,386722,fero,Fero Bednar,2019-03-13 23:23:01 UTC,2020-03-25 23:34:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21217395,https://static.inaturalist.org/photos/32795842/medium.jpeg,,,,1,0,FALSE,,"35518 Lanzarote, Las Palmas, Å panielsko",28.91851686,-13.66867106,42,,,,42,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
26771583,4c0f0a31-9178-4703-a800-6dd71a0c6508,2019/06/08 7:46 AM BST,08-06-19,2019-06-08 06:46:00 UTC,London,175009,jujurenoult,Julien Renoult,2019-06-10 21:46:03 UTC,2022-10-30 08:28:21 UTC,research,CC0,https://www.inaturalist.org/observations/26771583,https://inaturalist-open-data.s3.amazonaws.com/photos/41588605/medium.jpg,,,,2,0,FALSE,,"66650 Banyuls-sur-Mer, France",42.47605695,3.156349242,43,,,,43,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
29328199,86d51551-36a4-4b6c-888e-a448cee23588,2019/07/22 12:10 PM CEST,22-07-19,2019-07-22 10:10:00 UTC,Paris,782891,mazancourt,Valentin de Mazancourt,2019-07-22 17:42:47 UTC,2022-11-04 15:48:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29328199,https://inaturalist-open-data.s3.amazonaws.com/photos/45766509/medium.jpeg,,,,3,0,FALSE,,"Girona, CataluÃ±a, Spain",42.05015566,3.224462146,2,,,,2,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
30553444,a4075664-c2c2-49a1-a173-70b01a2d6738,2016/07/31 7:51 PM CEST,31-07-16,2016-07-31 17:51:00 UTC,Paris,1530852,lupoli_roland,Lupoli Roland,2019-08-10 17:51:52 UTC,2024-11-15 22:36:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/30553444,https://inaturalist-open-data.s3.amazonaws.com/photos/47737684/medium.jpeg,,,,1,0,FALSE,,"Los Gigantes, Santa Cruz de TÃ©nÃ©rife, Espagne",28.26209149,-16.84504509,317,,,,317,,open,FALSE,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
30629764,525e96f4-1466-44c0-8a39-6b2471c3409b,2019/08/08 2:51 PM CEST,08-08-19,2019-08-08 12:51:00 UTC,Paris,55812,mathieu_pelissie,,2019-08-11 18:33:30 UTC,2022-11-06 16:56:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/30629764,https://inaturalist-open-data.s3.amazonaws.com/photos/47861935/medium.jpg,,,,3,0,FALSE,,"Murcia, ES-MU, ES",37.42216785,-1.494247366,8,,,,8,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
31913796,0a0dfeb6-3877-452f-99b5-dff6a0508467,Mon Aug 05 2019 12:00:41 GMT+0200 (GMT+2),05-08-19,2019-08-05 10:00:41 UTC,Africa/Johannesburg,2200100,olivia1983,Olivia Maria Fernandez Ibanez,2019-09-01 13:59:13 UTC,2019-09-02 14:49:04 UTC,research,,https://www.inaturalist.org/observations/31913796,https://static.inaturalist.org/photos/50000431/medium.jpg,,,Pez.,2,0,FALSE,3,"Mar MediterrÃ¡neo, AndalucÃ­a, ES",36.72990012,-3.691669211,22,,,,22,,open,FALSE,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
32353749,c5d7d593-19d0-45cf-a17a-05142b8f7263,Fri Jul 19 2019 14:42:37 GMT+0200 (GMT+2),19-07-19,2019-07-19 12:42:37 UTC,Pretoria,1909844,amirb,,2019-09-08 17:38:34 UTC,2024-11-15 22:36:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32353749,https://inaturalist-open-data.s3.amazonaws.com/photos/50735194/medium.jpg,,,,3,1,FALSE,3,OcÃ©ano AtlÃ¡ntico,28.07278397,-16.73300283,42,,,,42,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,North Atlantic Ocean,,,,,,,
33858148,89d855a3-9d37-481c-aed3-3f195701d746,2018-10-06T11:24:00+00:00,06-10-18,2018-10-06 11:24:00 UTC,Amsterdam,416151,bernatpescaire,Bernat GarrigÃ³s,2019-10-04 20:22:41 UTC,2022-11-20 11:28:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33858148,https://static.inaturalist.org/photos/54969698/medium.jpeg,,,,3,0,FALSE,,"Girona, ES-CT, ES",42.04131351,3.227752609,,,,,,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
33858160,65452e3d-92e7-4e0d-9349-971dd031f016,2018-10-06T11:24:00+00:00,06-10-18,2018-10-06 11:24:00 UTC,Amsterdam,416151,bernatpescaire,Bernat GarrigÃ³s,2019-10-04 20:22:48 UTC,2022-11-20 11:28:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33858160,https://static.inaturalist.org/photos/54969705/medium.jpeg,,,,3,0,FALSE,,"Girona, ES-CT, ES",42.04131351,3.227752609,,,,,,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
33881033,9acd774f-27ab-4dd5-abf6-fa14a32ea87b,2019/09/29 12:43 PM CEST,29-09-19,2019-09-29 10:43:00 UTC,Paris,1648470,marianne_annon,,2019-10-05 08:45:38 UTC,2022-11-12 22:30:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33881033,https://inaturalist-open-data.s3.amazonaws.com/photos/53262199/medium.jpeg,,"CerbÃ¨re, Diplodus-cervinus, Occitanie, Poissons, Sortie_GNUM, Sparidae, mer, sar, sar-tambour, sar-Ã -grosses-lÃ¨vres",,3,0,FALSE,,"PyrÃ©nÃ©es-Orientales, Languedoc-Roussillon, FR",42.46188584,3.161310248,33,,,,33,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
34379934,0a8d6960-8818-4f99-9d43-ab5ce72d08d9,2018/08/06 4:36 PM CEST,06-08-18,2018-08-06 14:36:00 UTC,Paris,2236269,pierrecorbrion,Pierre Corbrion,2019-10-14 21:20:07 UTC,2022-11-20 11:27:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34379934,https://inaturalist-open-data.s3.amazonaws.com/photos/54100293/medium.jpeg,,,,3,0,FALSE,,"PyrÃ©nÃ©es-Orientales, Languedoc-Roussillon, FR",42.51419303,3.139171465,122,,,,122,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
34556230,41f66f8d-3a79-436f-a76c-fb327e681b54,2018/10/24 1:18 PM UTC,24-10-18,,UTC,741844,mario85,Mario GarcÃ­a Ferreira,2019-10-18 21:37:54 UTC,2022-11-20 11:32:07 UTC,research,,https://www.inaturalist.org/observations/34556230,https://static.inaturalist.org/photos/54397260/medium.jpg,,,,2,0,FALSE,,"Murcia, ES-MU, ES",37.40389071,-1.559224031,31,,,,31,,open,FALSE,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984,Mediterranean Region,,,,,,,
